Code commune;Libellé;Taux AOT;Taux syndicat mixte;Date effet;Codes postaux afférents;
'91156';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91291';'91630';
'91159';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91750';
'91161';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91126';'91380';'91381';'91382';'91383';'91385';'91388';'91781';'91873';
'91174';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91100';'91101';'91102';'91103';'91104';'91105';'91106';'91107';'91108';'91811';'91813';'91814';
'91175';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';'91412';
'91179';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91101';'91813';'91830';
'91180';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91490';
'91182';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91002';'91003';'91004';'91005';'91006';'91007';'91008';'91009';'91011';'91012';'91014';'91017';'91019';'91020';'91021';'91023';'91024';'91026';'91031';'91032';'91042';'91045';'91049';'91051';'91054';'91055';'91080';'91919';
'91184';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91720';
'91186';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91291';'91680';
'91191';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91331';'91332';'91333';'91334';'91560';
'91195';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91490';
'91198';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91590';
'91200';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';'91412';'91415';'91416';'91417';'91418';
'91201';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91210';'91211';'91214';'91219';
'91204';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91540';
'91207';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91291';'91292';'91294';'91520';
'91215';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91801';'91805';'91860';'91861';
'91216';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91360';
'91222';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91660';
'91223';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';'91151';'91152';'91153';'91154';'91156';'91157';'91158';
'91225';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91450';
'91226';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91580';
'91228';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91000';'91001';'91002';'91003';'91004';'91005';'91006';'91007';'91008';'91009';'91010';'91011';'91012';'91013';'91014';'91017';'91019';'91020';'91021';'91022';'91023';'91024';'91025';'91026';'91028';'91030';'91031';'91032';'91033';'91034';'91035';'91036';'91037';'91038';'91039';'91040';'91042';'91043';'91045';'91046';'91049';'91050';'91051';'91052';'91053';'91054';'91055';'91057';'91058';'91080';'91919';
'91232';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91590';
'91235';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91700';'91701';'91702';'91704';'91705';'91707';'91708';'91712';
'91240';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91690';
'91243';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91640';'91949';
'91244';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91540';'91541';
'91247';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';
'91248';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';
'91249';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91411';'91470';
'91272';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91190';'91192';'91193';'91195';'91196';'91198';
'91273';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91720';
'91274';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91400';
'91275';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91940';
'91284';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';'91415';
'91286';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91124';'91131';'91350';'91351';'91353';'91354';'91355';
'91292';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91291';'91292';'91294';'91630';
'91293';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91590';
'91294';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91151';'91690';
'91312';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91126';'91127';'91430';
'91315';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91760';
'91318';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91510';
'91319';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91640';
'91326';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91260';'91261';'91263';'91265';'91268';
'91330';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91291';'91292';'91294';'91510';
'91332';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91630';
'91333';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91310';'91311';'91312';
'91338';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91470';
'91339';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91310';'91311';'91312';'91315';
'91340';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91001';'91002';'91004';'91005';'91006';'91008';'91014';'91015';'91017';'91018';'91020';'91021';'91025';'91026';'91027';'91028';'91029';'91030';'91044';'91045';'91047';'91048';'91052';'91056';'91090';'91921';
'91345';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91160';'91161';'91162';'91163';'91164';'91165';'91166';'91697';'91872';'91982';
'91347';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91310';'91311';'91312';'91315';
'91359';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91720';
'91363';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91311';'91460';'91461';'91462';'91463';
'91374';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';
'91376';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91291';'91294';'91630';
'91377';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91005';'91126';'91300';'91301';'91302';'91303';'91305';'91307';'91309';'91323';'91325';'91341';'91342';'91343';'91344';'91345';'91346';'91348';'91349';'91741';'91742';'91743';'91744';'91745';'91746';'91747';'91748';'91749';'91781';'91881';'91882';'91883';'91884';'91885';'91886';'91887';'91984';
'91378';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91730';
'91386';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91540';'91541';'91542';
'91390';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91660';
'91393';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91780';
'91399';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';
'91405';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91490';
'91408';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91490';
'91411';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91470';
'91412';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91590';
'91414';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91930';
'91421';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91211';'91219';'91230';'91331';'91333';'91334';
'91425';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91310';'91311';'91312';'91315';
'91432';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91420';'91421';'91422';'91423';'91424';'91426';
'91433';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';'91151';'91152';'91153';'91154';
'91434';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91390';
'91435';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91250';
'91441';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91750';
'91457';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91290';'91291';'91292';'91294';
'91458';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91312';'91620';'91625';
'91461';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91291';'91294';'91340';
'91463';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91490';
'91468';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91540';'91541';'91542';
'91469';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';
'91471';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91125';'91400';'91401';'91402';'91403';'91405';'91406';'91893';'91898';'91899';
'91473';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91590';
'91477';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91120';'91121';'91122';'91123';'91124';'91125';'91126';'91127';'91128';'91761';'91762';'91764';'91765';'91766';'91767';'91872';'91873';'91874';'91875';'91878';
'91479';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91321';'91550';'91551';'91781';'94390';'94391';'94392';'94393';'94394';'94396';'94398';'94399';'94541';'94542';'94543';'94544';'94546';'94547';'94548';'94549';'94551';
'91482';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91470';
'91494';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91220';'91221';'91222';'91223';'91226';'91229';
'91495';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';
'91507';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91720';
'91508';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';'91151';
'91511';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91740';
'91514';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91480';
'91519';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';
'91521';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91002';'91004';'91006';'91007';'91030';'91031';'91130';'91131';'91132';'91133';'91136';'91137';
'91525';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';'91412';'91415';
'91526';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91150';
'91533';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91690';
'91534';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91192';'91400';'91401';'91892';'91895';'91898';
'91538';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91190';'91191';'91192';'91193';'91194';'91195';
'91540';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91292';'91294';'91530';
'91544';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91690';
'91546';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';
'91547';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91410';
'91549';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91700';'91701';'91702';'91703';'91704';'91706';'91707';'91708';'91709';'91712';
'91552';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91180';'91291';'91292';'91294';
'91553';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91101';'91250';
'91556';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91152';'91780';
'91560';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91940';
'91568';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91530';
'91570';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91240';'91241';'91242';
'91573';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91280';
'91577';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91250';
'91578';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91910';
'91579';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91770';
'91581';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91650';
'91587';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91124';'91160';'91161';'91162';'91163';'91165';
'91589';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91172';'91600';'91601';'91602';'91605';
'91593';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91530';
'91599';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91840';
'91600';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91450';
'91602';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91580';
'91613';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91740';
'91617';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91101';'91105';'91250';'91818';
'91619';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91730';
'91629';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91720';
'91630';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91294';'91530';
'91631';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91024';'91480';
'91634';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91640';
'91635';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91122';'91430';
'91639';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91820';
'91645';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91370';'91371';'91374';
'91648';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91078';'91810';
'91649';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91710';
'91654';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91890';
'91657';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91214';'91270';
'91659';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91100';'91101';'91102';'91104';'91109';'91813';'91814';
'91661';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91140';'91141';'91148';'91941';'91942';'91943';'91944';'91945';'91946';'91948';'91951';'91952';'91953';'91958';'91959';'91961';'91962';'91963';'91965';'91966';'91968';'91971';'91972';'91973';'91976';'91978';
'91662';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91580';
'91665';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91311';'91620';'91625';
'91666';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91124';'91140';'91873';'91942';'91943';'91944';'91959';'91968';'91969';'91971';'91978';
'91667';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91360';
'91671';ILE-DE-FRANCE MOBILITES;1.6;0;20170401;'91580';
'91679';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91190';'91192';
'91685';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91700';'91712';
'91687';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91170';'91171';'91172';'91177';'91178';'91179';
'91689';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91126';'91320';'91321';'91322';'91323';'91325';'91328';'91735';'91781';'91782';'91882';
'91691';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91330';'91331';'91332';'91335';
'91692';ILE-DE-FRANCE MOBILITES;2.01;0;20170401;'91124';'91127';'91873';'91940';'91941';'91942';'91943';'91944';'91945';'91947';'91951';'91952';'91953';'91955';'91958';'91959';'91961';'91965';'91966';'91967';'91968';'91969';'91971';'91974';'91976';'91977';'91978';
'92002';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92160';'92161';'92162';'92163';'92164';'92165';'92166';'92167';'92168';'92181';'92182';'92183';'92184';'92185';'92186';'92188';'92761';'92762';'92763';'92768';
'92002';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92160';'92161';'92162';'92163';'92164';'92165';'92166';'92167';'92168';'92181';'92182';'92183';'92184';'92185';'92186';'92188';'92761';'92762';'92763';'92768';
'92004';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92600';'92601';'92602';'92603';'92604';'92605';'92606';'92607';'92661';'92665';
'92004';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92600';'92601';'92602';'92603';'92604';'92605';'92606';'92607';'92661';'92665';
'92007';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92220';'92221';'92222';'92223';'92224';'92225';'92226';'92227';'92228';'92321';'92542';
'92007';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92220';'92221';'92222';'92223';'92224';'92225';'92226';'92227';'92228';'92321';'92542';
'92009';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92270';'92271';'92272';'92273';'92274';'92275';'92276';'92277';'92279';'92777';'95527';
'92009';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92270';'92271';'92272';'92273';'92274';'92275';'92276';'92277';'92279';'92777';'95527';
'92012';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92100';'92101';'92102';'92103';'92104';'92105';'92106';'92107';'92108';'92109';'92511';'92513';'92514';'92515';'92516';'92517';'92518';'92519';'92614';'92641';'92642';'92643';'92644';'92645';'92649';'92650';'92651';'92652';'92653';'92654';'92655';'92656';'92658';'92659';'92660';'92771';'92772';'92773';'92774';'92776';'92777';'92778';'92779';
'92012';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92100';'92101';'92102';'92103';'92104';'92105';'92106';'92107';'92108';'92109';'92511';'92513';'92514';'92515';'92516';'92517';'92518';'92519';'92614';'92641';'92642';'92643';'92644';'92645';'92649';'92650';'92651';'92652';'92653';'92654';'92655';'92656';'92658';'92659';'92660';'92771';'92772';'92773';'92774';'92776';'92777';'92778';'92779';
'92014';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92340';'92341';'92342';
'92014';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92340';'92341';'92342';
'92019';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92290';'92291';'92292';'92293';'92295';'92296';'92297';'92298';
'92019';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92290';'92291';'92292';'92293';'92295';'92296';'92297';'92298';
'92020';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92320';'92321';'92322';'92323';'92324';'92325';'92326';'92327';'92329';'92438';
'92020';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92320';'92321';'92322';'92323';'92324';'92325';'92326';'92327';'92329';'92438';
'92022';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92370';'92371';'92372';'92379';
'92022';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92370';'92371';'92372';'92379';
'92023';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92140';'92141';'92142';'92143';'92144';'92145';'92146';'92147';'92148';'92362';
'92023';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92140';'92141';'92142';'92143';'92144';'92145';'92146';'92147';'92148';'92362';
'92024';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92110';'92111';'92112';'92113';'92114';'92115';'92116';'92117';'92118';'92581';'92582';'92583';'92584';'92585';'92586';'92587';'92588';'92611';'92613';'92614';'92615';'92616';
'92024';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92110';'92111';'92112';'92113';'92114';'92115';'92116';'92117';'92118';'92581';'92582';'92583';'92584';'92585';'92586';'92587';'92588';'92611';'92613';'92614';'92615';'92616';
'92025';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92700';'92701';'92702';'92703';'92704';'92705';'92706';'92707';'92708';'92709';'92711';'92712';'92714';'92715';
'92025';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92700';'92701';'92702';'92703';'92704';'92705';'92706';'92707';'92708';'92709';'92711';'92712';'92714';'92715';
'92026';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'75778';'92026';'92032';'92033';'92034';'92035';'92036';'92037';'92038';'92040';'92041';'92043';'92048';'92049';'92050';'92051';'92052';'92054';'92061';'92062';'92063';'92066';'92068';'92069';'92070';'92072';'92075';'92077';'92078';'92079';'92081';'92082';'92083';'92084';'92086';'92089';'92091';'92095';'92096';'92097';'92098';'92099';'92400';'92401';'92402';'92403';'92404';'92405';'92406';'92407';'92408';'92409';'92411';'92412';'92413';'92414';'92415';'92416';'92417';'92418';'92419';'92671';'92672';'92675';'92677';'92679';'92901';'92902';'92903';'92913';'92916';'92917';'92920';'92924';'92925';'92926';'92927';'92928';'92929';'92930';'92931';'92932';'92933';'92934';'92971';'92973';'92974';'92976';'92978';'92979';'92982';'92984';'92988';'92989';'92999';
'92026';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'75778';'92026';'92032';'92033';'92034';'92035';'92036';'92037';'92038';'92040';'92041';'92043';'92048';'92049';'92050';'92051';'92052';'92054';'92061';'92062';'92063';'92066';'92068';'92069';'92070';'92072';'92075';'92077';'92078';'92079';'92081';'92082';'92083';'92084';'92086';'92089';'92091';'92095';'92096';'92097';'92098';'92099';'92400';'92401';'92402';'92403';'92404';'92405';'92406';'92407';'92408';'92409';'92411';'92412';'92413';'92414';'92415';'92416';'92417';'92418';'92419';'92671';'92672';'92675';'92677';'92679';'92901';'92902';'92903';'92913';'92916';'92917';'92920';'92924';'92925';'92926';'92927';'92928';'92929';'92930';'92931';'92932';'92933';'92934';'92971';'92973';'92974';'92976';'92978';'92979';'92982';'92984';'92988';'92989';'92999';
'92032';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92260';'92261';'92262';'92263';'92266';'92325';
'92032';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92260';'92261';'92262';'92263';'92266';'92325';
'92033';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92380';'92422';
'92033';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92380';'92422';
'92035';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92250';'92251';'92252';'92253';'92254';'92256';'92257';'92258';
'92035';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92250';'92251';'92252';'92253';'92254';'92256';'92257';'92258';
'92036';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92230';'92231';'92232';'92233';'92234';'92235';'92236';'92237';'92238';'92239';'92621';'92622';'92623';'92624';'92626';'92631';'92632';'92633';'92634';'92635';'92636';'92637';'92638';
'92036';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92230';'92231';'92232';'92233';'92234';'92235';'92236';'92237';'92238';'92239';'92621';'92622';'92623';'92624';'92626';'92631';'92632';'92633';'92634';'92635';'92636';'92637';'92638';
'92040';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92130';'92131';'92132';'92133';'92134';'92135';'92136';'92137';'92138';'92441';'92442';'92443';'92444';'92445';'92446';'92447';'92448';'92449';'92454';'92782';'92784';'92785';'92787';'92788';'92789';'92791';'92792';'92793';'92794';'92795';'92798';'92861';'92862';'92863';'92864';'92865';'92866';'92867';
'92040';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92130';'92131';'92132';'92133';'92134';'92135';'92136';'92137';'92138';'92441';'92442';'92443';'92444';'92445';'92446';'92447';'92448';'92449';'92454';'92782';'92784';'92785';'92787';'92788';'92789';'92791';'92792';'92793';'92794';'92795';'92798';'92861';'92862';'92863';'92864';'92865';'92866';'92867';
'92044';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92089';'92300';'92301';'92302';'92303';'92306';'92308';'92309';'92352';'92531';'92532';'92533';'92534';'92536';'92537';'92538';'92591';'92592';'92593';'92594';'92595';'92596';'92597';'92598';'92599';'92601';'92682';'92683';'92684';'92685';'92686';'92688';'92689';'92691';'92693';'92697';'92698';
'92044';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92089';'92300';'92301';'92302';'92303';'92306';'92308';'92309';'92352';'92531';'92532';'92533';'92534';'92536';'92537';'92538';'92591';'92592';'92593';'92594';'92595';'92596';'92597';'92598';'92599';'92601';'92682';'92683';'92684';'92685';'92686';'92688';'92689';'92691';'92693';'92697';'92698';
'92046';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92124';'92240';'92241';'92242';'92243';'92244';'92245';'92246';'92247';
'92046';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92124';'92240';'92241';'92242';'92243';'92244';'92245';'92246';'92247';
'92047';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92430';
'92047';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92430';
'92048';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92190';'92191';'92193';'92194';'92195';'92196';'92197';'92360';'92361';'92362';'92364';'92365';'92366';'92367';
'92048';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92190';'92191';'92193';'92194';'92195';'92196';'92197';'92360';'92361';'92362';'92364';'92365';'92366';'92367';
'92049';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92120';'92121';'92122';'92123';'92124';'92125';'92126';'92127';'92128';'92129';'92541';'92542';'92543';'92544';'92545';'92546';'92547';'92548';'92549';
'92049';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92120';'92121';'92122';'92123';'92124';'92125';'92126';'92127';'92128';'92129';'92541';'92542';'92543';'92544';'92545';'92546';'92547';'92548';'92549';
'92050';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'91873';'92000';'92001';'92002';'92003';'92004';'92005';'92006';'92007';'92008';'92009';'92010';'92011';'92012';'92013';'92014';'92015';'92016';'92017';'92018';'92019';'92020';'92021';'92022';'92023';'92024';'92025';'92026';'92027';'92028';'92029';'92081';'92721';'92722';'92723';'92724';'92725';'92726';'92727';'92728';'92729';'92730';'92731';'92733';'92735';'92736';'92737';'92739';'92741';'92743';'92744';'92745';'92747';'92748';'92751';'92752';'92755';'92756';'92757';'92758';'92881';'92883';'92884';'92885';'92894';'92895';'92897';'92972';'92984';'92985';'92989';'92999';
'92050';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'91873';'92000';'92001';'92002';'92003';'92004';'92005';'92006';'92007';'92008';'92009';'92010';'92011';'92012';'92013';'92014';'92015';'92016';'92017';'92018';'92019';'92020';'92021';'92022';'92023';'92024';'92025';'92026';'92027';'92028';'92029';'92081';'92721';'92722';'92723';'92724';'92725';'92726';'92727';'92728';'92729';'92730';'92731';'92733';'92735';'92736';'92737';'92739';'92741';'92743';'92744';'92745';'92747';'92748';'92751';'92752';'92755';'92756';'92757';'92758';'92881';'92883';'92884';'92885';'92894';'92895';'92897';'92972';'92984';'92985';'92989';'92999';
'92051';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92108';'92200';'92201';'92202';'92203';'92204';'92205';'92207';'92208';'92521';'92522';'92523';'92524';'92525';'92526';'92527';'92528';'92571';'92572';'92573';'92574';'92575';'92576';'92577';'92578';'92579';
'92051';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92108';'92200';'92201';'92202';'92203';'92204';'92205';'92207';'92208';'92521';'92522';'92523';'92524';'92525';'92526';'92527';'92528';'92571';'92572';'92573';'92574';'92575';'92576';'92577';'92578';'92579';
'92060';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92350';'92351';'92352';'92353';'92354';'92355';'92356';'92357';'92358';
'92060';ILE-DE-FRANCE MOBILITES;3.2;0;20240201;'92350';'92351';'92352';'92353';'92354';'92355';'92356';'92357';'92358';
'92062';ILE-DE-FRANCE MOBILITES;2.95;0;20170401;'92031';'92034';'92035';'92036';'92039';'92041';'92042';'92043';'92044';'92045';'92046';'92047';'92050';'92051';'92053';'92055';'92056';'92057';'92058';'92059';'92060';'92064';'92065';'92066';'92067';'92069';'92070';'92071';'92073';'92074';'92076';'92081';'92082';'92085';'92088';'92089';'92092';'92093';'92094';'92099';'92800';'92801';'92802';'92803';'92804';'92805';'92806';'92807';'92808';'92809';'92811';'92812';'92813';'92814';'92815';'92816';'92817';'92818';'92819';'92820';'92821';'92822';'92823';'92904';'92906';'92907';'92908';'92909';'92911';'92912';'92913';'92914';'92915';'92918';'92919';'92921';'92923';'92931';'92935';'92936';'92937';'92939';'92970';'92972';'92977';'92980';'92981';'92986';'92987';'92988';'92999';
